user_id,activity,start_time,end_time,location,activity_type,duration_minutes,device_used,mood,focus_level,interrupted,day_of_week,hour_of_day
7,Reading paper,2025-04-28 08:00,2025-04-28 08:10,cafe,productive,10,phone,4,9,False,Monday,8
7,Podcast listening,2025-04-28 08:10,2025-04-28 08:30,park,learning,20,none,2,8,False,Monday,8
7,Watching YouTube,2025-04-28 08:30,2025-04-28 08:50,cafe,leisure,20,laptop,3,6,False,Monday,8
7,Walking dog,2025-04-28 09:00,2025-04-28 09:10,cafe,health,10,laptop,5,3,True,Monday,9
7,Writing article,2025-04-28 09:15,2025-04-28 10:45,cafe,productive,90,laptop,3,4,False,Monday,9
7,Debugging code,2025-04-28 10:45,2025-04-28 11:00,park,productive,15,phone,5,9,False,Monday,10
7,Debugging code,2025-04-28 11:00,2025-04-28 12:00,office,productive,60,phone,1,7,False,Monday,11
7,Lunch break,2025-04-28 12:05,2025-04-28 12:50,cafe,break,45,laptop,1,4,False,Monday,12
7,Email checking,2025-04-28 13:00,2025-04-28 14:30,office,neutral,90,phone,2,3,False,Monday,13
7,Zoom call,2025-04-28 14:45,2025-04-28 15:45,cafe,productive,60,phone,3,10,False,Monday,14
7,Team meeting,2025-04-28 16:00,2025-04-28 16:10,office,productive,10,none,2,8,False,Monday,16
7,Reading book,2025-04-28 16:20,2025-04-28 17:20,home,leisure,60,laptop,1,5,True,Monday,16
7,Email checking,2025-04-28 17:30,2025-04-28 18:30,park,neutral,60,phone,4,3,False,Monday,17
7,Reading paper,2025-04-28 18:40,2025-04-28 18:50,park,productive,10,laptop,3,3,False,Monday,18
7,Reading book,2025-04-28 19:00,2025-04-28 20:30,park,leisure,90,none,1,6,False,Monday,19
7,Project planning,2025-04-29 07:00,2025-04-29 07:15,cafe,productive,15,laptop,5,4,True,Tuesday,7
7,Walking dog,2025-04-29 07:15,2025-04-29 07:45,office,health,30,phone,2,7,False,Tuesday,7
7,Code review,2025-04-29 08:00,2025-04-29 09:00,home,productive,60,laptop,4,3,False,Tuesday,8
7,Reading book,2025-04-29 09:05,2025-04-29 09:15,park,leisure,10,laptop,1,9,True,Tuesday,9
7,Coffee break,2025-04-29 09:25,2025-04-29 09:55,park,break,30,laptop,3,3,False,Tuesday,9
7,Team meeting,2025-04-29 10:05,2025-04-29 11:05,cafe,productive,60,phone,1,3,False,Tuesday,10
7,Watching YouTube,2025-04-29 11:05,2025-04-29 11:15,home,leisure,10,phone,1,3,True,Tuesday,11
7,Walking dog,2025-04-29 11:30,2025-04-29 12:15,cafe,health,45,phone,5,7,False,Tuesday,11
7,Stretching,2025-04-30 07:00,2025-04-30 07:45,office,health,45,phone,4,5,False,Wednesday,7
7,Writing article,2025-04-30 07:45,2025-04-30 08:30,office,productive,45,phone,2,4,False,Wednesday,7
7,Project planning,2025-04-30 08:45,2025-04-30 10:15,park,productive,90,none,2,4,False,Wednesday,8
7,Instagram scrolling,2025-04-30 10:30,2025-04-30 12:00,park,leisure,90,laptop,2,9,False,Wednesday,10
7,Instagram scrolling,2025-04-30 12:10,2025-04-30 12:40,park,leisure,30,phone,1,9,False,Wednesday,12
7,Watching YouTube,2025-04-30 12:55,2025-04-30 13:25,home,leisure,30,none,4,8,False,Wednesday,12
7,Meditation,2025-04-30 13:40,2025-04-30 13:55,office,health,15,none,1,9,False,Wednesday,13
7,Coffee break,2025-04-30 14:00,2025-04-30 14:30,park,break,30,laptop,3,10,False,Wednesday,14
7,Cleaning desk,2025-04-30 14:35,2025-04-30 16:05,office,neutral,90,phone,3,3,False,Wednesday,14
7,Instagram scrolling,2025-04-30 16:20,2025-04-30 17:50,cafe,leisure,90,phone,5,10,False,Wednesday,16
7,Stretching,2025-04-30 18:00,2025-04-30 18:30,park,health,30,phone,4,4,False,Wednesday,18
7,Writing article,2025-04-30 18:45,2025-04-30 19:45,office,productive,60,none,5,3,False,Wednesday,18
7,Reading book,2025-04-30 19:55,2025-04-30 20:25,cafe,leisure,30,laptop,4,9,False,Wednesday,19
7,Journal writing,2025-04-30 20:35,2025-04-30 20:55,cafe,reflective,20,laptop,5,9,False,Wednesday,20
7,Reading paper,2025-04-30 21:00,2025-04-30 21:15,home,productive,15,phone,3,7,False,Wednesday,21
7,Debugging code,2025-05-01 07:00,2025-05-01 07:10,home,productive,10,none,3,3,False,Thursday,7
7,Meditation,2025-05-01 07:10,2025-05-01 07:25,cafe,health,15,phone,3,4,False,Thursday,7
7,Reading paper,2025-05-01 07:30,2025-05-01 07:40,cafe,productive,10,phone,2,9,True,Thursday,7
7,Code review,2025-05-01 07:45,2025-05-01 08:00,park,productive,15,phone,1,9,False,Thursday,7
7,Reading paper,2025-05-01 08:10,2025-05-01 09:10,cafe,productive,60,phone,3,6,False,Thursday,8
7,Meditation,2025-05-01 09:20,2025-05-01 10:05,home,health,45,none,3,10,False,Thursday,9
7,Lunch break,2025-05-01 10:20,2025-05-01 10:40,home,break,20,laptop,1,10,False,Thursday,10
7,Coffee break,2025-05-01 10:55,2025-05-01 11:10,park,break,15,phone,1,3,False,Thursday,10
7,Walking dog,2025-05-01 11:10,2025-05-01 11:20,home,health,10,none,4,7,True,Thursday,11
7,Stretching,2025-05-01 11:25,2025-05-01 11:40,office,health,15,none,3,3,False,Thursday,11
7,Lunch break,2025-05-01 11:50,2025-05-01 12:35,home,break,45,laptop,5,3,True,Thursday,11
7,Meditation,2025-05-01 12:40,2025-05-01 13:00,park,health,20,phone,4,3,False,Thursday,12
7,Walking dog,2025-05-02 08:00,2025-05-02 08:10,cafe,health,10,laptop,1,7,False,Friday,8
7,Reading book,2025-05-02 08:25,2025-05-02 08:40,cafe,leisure,15,laptop,5,7,False,Friday,8
7,Email checking,2025-05-02 08:40,2025-05-02 09:00,home,neutral,20,none,4,7,False,Friday,8
7,Team meeting,2025-05-02 09:00,2025-05-02 09:20,cafe,productive,20,phone,2,8,False,Friday,9
7,Journal writing,2025-05-02 09:20,2025-05-02 10:20,cafe,reflective,60,phone,3,6,False,Friday,9
7,Reading paper,2025-05-02 10:35,2025-05-02 10:50,office,productive,15,laptop,5,9,False,Friday,10
7,Cleaning desk,2025-05-02 11:05,2025-05-02 11:20,cafe,neutral,15,phone,3,6,True,Friday,11
7,Instagram scrolling,2025-05-02 11:25,2025-05-02 12:10,office,leisure,45,laptop,2,9,False,Friday,11
7,Podcast listening,2025-05-02 12:25,2025-05-02 13:25,home,learning,60,phone,2,9,False,Friday,12
7,Lunch break,2025-05-02 13:30,2025-05-02 13:45,cafe,break,15,phone,4,6,False,Friday,13
7,Stretching,2025-05-02 13:55,2025-05-02 14:55,cafe,health,60,phone,4,7,False,Friday,13
7,Coffee break,2025-05-02 15:10,2025-05-02 15:40,home,break,30,phone,2,3,False,Friday,15
7,Zoom call,2025-05-02 15:55,2025-05-02 16:15,office,productive,20,laptop,5,4,False,Friday,15
7,Online course,2025-05-03 08:00,2025-05-03 09:30,home,learning,90,laptop,3,7,False,Saturday,8
7,Email checking,2025-05-03 09:35,2025-05-03 09:55,park,neutral,20,none,3,9,True,Saturday,9
7,Writing article,2025-05-03 10:00,2025-05-03 10:15,office,productive,15,none,5,9,True,Saturday,10
7,Lunch break,2025-05-03 10:30,2025-05-03 12:00,cafe,break,90,laptop,1,9,False,Saturday,10
7,Coffee break,2025-05-03 12:10,2025-05-03 13:40,office,break,90,phone,2,10,False,Saturday,12
7,Email checking,2025-05-03 13:55,2025-05-03 14:25,office,neutral,30,phone,5,8,False,Saturday,13
7,Project planning,2025-05-03 14:40,2025-05-03 14:50,home,productive,10,laptop,3,5,False,Saturday,14
7,Code review,2025-05-03 15:05,2025-05-03 16:05,home,productive,60,none,3,6,False,Saturday,15
7,Reading paper,2025-05-03 16:20,2025-05-03 17:05,cafe,productive,45,none,2,8,False,Saturday,16
7,Lunch break,2025-05-03 17:10,2025-05-03 17:30,park,break,20,none,2,10,False,Saturday,17
7,Zoom call,2025-05-03 17:45,2025-05-03 17:55,office,productive,10,laptop,1,7,True,Saturday,17
7,Instagram scrolling,2025-05-03 17:55,2025-05-03 19:25,office,leisure,90,phone,3,8,False,Saturday,17
7,Team meeting,2025-05-03 19:35,2025-05-03 20:05,park,productive,30,phone,1,6,False,Saturday,19
7,Journal writing,2025-05-03 20:15,2025-05-03 20:25,park,reflective,10,phone,2,4,False,Saturday,20
7,Walking dog,2025-05-03 20:40,2025-05-03 22:10,park,health,90,none,2,4,False,Saturday,20
7,Reading paper,2025-05-04 08:00,2025-05-04 09:00,office,productive,60,none,4,4,False,Sunday,8
7,Meditation,2025-05-04 09:00,2025-05-04 09:45,office,health,45,laptop,2,6,False,Sunday,9
7,Code review,2025-05-04 10:00,2025-05-04 11:00,park,productive,60,laptop,2,8,False,Sunday,10
7,Online course,2025-05-04 11:00,2025-05-04 12:00,cafe,learning,60,none,2,10,False,Sunday,11
7,Team meeting,2025-05-04 12:05,2025-05-04 12:20,office,productive,15,phone,4,6,False,Sunday,12
7,Writing article,2025-05-04 12:25,2025-05-04 12:45,cafe,productive,20,phone,1,5,False,Sunday,12
7,Zoom call,2025-05-04 12:55,2025-05-04 13:15,home,productive,20,none,2,3,True,Sunday,12
7,Watching YouTube,2025-05-04 13:15,2025-05-04 13:25,home,leisure,10,none,5,5,False,Sunday,13
7,Online course,2025-05-04 13:25,2025-05-04 13:45,home,learning,20,phone,1,10,False,Sunday,13
7,Debugging code,2025-05-04 13:55,2025-05-04 14:55,office,productive,60,none,5,7,False,Sunday,13
7,Reading paper,2025-05-04 15:00,2025-05-04 16:00,park,productive,60,laptop,5,9,True,Sunday,15
7,Reading paper,2025-05-04 16:05,2025-05-04 16:35,cafe,productive,30,phone,2,3,False,Sunday,16
7,Cleaning desk,2025-05-05 09:00,2025-05-05 10:00,park,neutral,60,phone,4,3,False,Monday,9
7,Debugging code,2025-05-05 10:10,2025-05-05 10:20,park,productive,10,phone,5,10,True,Monday,10
7,Walking dog,2025-05-05 10:25,2025-05-05 11:55,cafe,health,90,laptop,3,6,False,Monday,10
7,Podcast listening,2025-05-05 12:00,2025-05-05 13:00,cafe,learning,60,phone,4,4,False,Monday,12
7,Walking dog,2025-05-05 13:05,2025-05-05 13:25,office,health,20,laptop,5,6,False,Monday,13
7,Writing article,2025-05-05 13:30,2025-05-05 15:00,park,productive,90,none,3,9,False,Monday,13
7,Project planning,2025-05-05 15:10,2025-05-05 16:10,office,productive,60,phone,3,3,False,Monday,15
7,Zoom call,2025-05-05 16:10,2025-05-05 16:30,cafe,productive,20,laptop,3,6,False,Monday,16
7,Code review,2025-05-06 07:00,2025-05-06 08:00,home,productive,60,none,3,3,False,Tuesday,7
7,Reading book,2025-05-06 08:15,2025-05-06 08:30,park,leisure,15,none,4,9,False,Tuesday,8
7,Watching YouTube,2025-05-06 08:35,2025-05-06 08:50,home,leisure,15,none,5,6,False,Tuesday,8
7,Walking dog,2025-05-06 08:55,2025-05-06 09:10,office,health,15,laptop,3,7,True,Tuesday,8
7,Watching YouTube,2025-05-06 09:15,2025-05-06 10:15,cafe,leisure,60,none,4,3,False,Tuesday,9
7,Reading book,2025-05-06 10:25,2025-05-06 11:10,office,leisure,45,laptop,3,5,True,Tuesday,10
7,Coffee break,2025-05-06 11:15,2025-05-06 12:45,cafe,break,90,phone,1,6,False,Tuesday,11
7,Zoom call,2025-05-06 12:45,2025-05-06 13:00,park,productive,15,none,3,5,True,Tuesday,12
7,Coffee break,2025-05-07 08:00,2025-05-07 08:10,park,break,10,none,3,8,False,Wednesday,8
7,Podcast listening,2025-05-07 08:25,2025-05-07 08:35,office,learning,10,none,3,7,False,Wednesday,8
7,Walking dog,2025-05-07 08:40,2025-05-07 09:25,park,health,45,laptop,2,4,True,Wednesday,8
7,Walking dog,2025-05-07 09:30,2025-05-07 10:00,park,health,30,phone,5,9,False,Wednesday,9
7,Code review,2025-05-07 10:15,2025-05-07 11:15,park,productive,60,phone,3,5,False,Wednesday,10
7,Lunch break,2025-05-07 11:25,2025-05-07 12:10,home,break,45,laptop,1,9,False,Wednesday,11
7,Team meeting,2025-05-07 12:20,2025-05-07 13:05,office,productive,45,laptop,3,9,False,Wednesday,12
7,Writing article,2025-05-07 13:10,2025-05-07 14:10,cafe,productive,60,phone,3,10,True,Wednesday,13
7,Journal writing,2025-05-08 07:00,2025-05-08 07:15,office,reflective,15,phone,3,4,False,Thursday,7
7,Lunch break,2025-05-08 07:15,2025-05-08 07:35,home,break,20,none,2,4,False,Thursday,7
7,Watching YouTube,2025-05-08 07:40,2025-05-08 08:40,office,leisure,60,laptop,4,9,True,Thursday,7
7,Journal writing,2025-05-08 08:55,2025-05-08 09:25,cafe,reflective,30,phone,3,8,False,Thursday,8
7,Meditation,2025-05-08 09:35,2025-05-08 09:45,home,health,10,none,3,6,False,Thursday,9
7,Online course,2025-05-08 10:00,2025-05-08 11:30,cafe,learning,90,phone,5,9,False,Thursday,10
7,Journal writing,2025-05-08 11:45,2025-05-08 12:05,cafe,reflective,20,none,3,7,False,Thursday,11
7,Coffee break,2025-05-08 12:20,2025-05-08 13:05,office,break,45,laptop,2,8,False,Thursday,12
7,Zoom call,2025-05-08 13:05,2025-05-08 13:50,park,productive,45,laptop,3,7,False,Thursday,13
7,Code review,2025-05-08 13:50,2025-05-08 14:10,park,productive,20,laptop,5,9,False,Thursday,13
7,Meditation,2025-05-08 14:15,2025-05-08 14:35,home,health,20,none,4,10,False,Thursday,14
7,Meditation,2025-05-08 14:45,2025-05-08 15:05,park,health,20,laptop,2,7,False,Thursday,14
7,Stretching,2025-05-08 15:05,2025-05-08 15:35,park,health,30,none,2,6,False,Thursday,15
7,Project planning,2025-05-08 15:45,2025-05-08 16:15,park,productive,30,laptop,1,3,False,Thursday,15
7,Coffee break,2025-05-09 08:00,2025-05-09 08:45,park,break,45,laptop,2,3,False,Friday,8
7,Cleaning desk,2025-05-09 08:50,2025-05-09 09:00,office,neutral,10,laptop,2,10,True,Friday,8
7,Writing article,2025-05-09 09:05,2025-05-09 09:20,home,productive,15,none,4,5,False,Friday,9
7,Walking dog,2025-05-09 09:30,2025-05-09 09:50,park,health,20,none,4,3,False,Friday,9
7,Podcast listening,2025-05-09 09:50,2025-05-09 10:20,office,learning,30,phone,2,9,False,Friday,9
7,Project planning,2025-05-09 10:25,2025-05-09 11:10,cafe,productive,45,none,1,7,False,Friday,10
7,Email checking,2025-05-09 11:25,2025-05-09 12:25,cafe,neutral,60,laptop,2,7,False,Friday,11
7,Journal writing,2025-05-09 12:30,2025-05-09 12:45,home,reflective,15,laptop,3,9,False,Friday,12
7,Debugging code,2025-05-10 08:00,2025-05-10 08:45,park,productive,45,laptop,2,10,False,Saturday,8
7,Writing article,2025-05-10 08:55,2025-05-10 09:25,office,productive,30,phone,5,10,False,Saturday,8
7,Reading paper,2025-05-10 09:35,2025-05-10 11:05,office,productive,90,laptop,5,3,True,Saturday,9
7,Walking dog,2025-05-10 11:20,2025-05-10 11:50,park,health,30,laptop,3,10,True,Saturday,11
7,Reading book,2025-05-10 12:05,2025-05-10 12:35,home,leisure,30,laptop,2,3,True,Saturday,12
7,Online course,2025-05-10 12:50,2025-05-10 13:10,cafe,learning,20,laptop,2,5,True,Saturday,12
7,Instagram scrolling,2025-05-10 13:10,2025-05-10 13:30,cafe,leisure,20,laptop,4,9,True,Saturday,13
7,Online course,2025-05-10 13:35,2025-05-10 14:05,office,learning,30,none,5,6,False,Saturday,13
7,Online course,2025-05-10 14:15,2025-05-10 15:45,office,learning,90,phone,3,7,False,Saturday,14
7,Writing article,2025-05-10 15:50,2025-05-10 16:20,home,productive,30,laptop,1,9,False,Saturday,15
7,Team meeting,2025-05-11 09:00,2025-05-11 09:15,office,productive,15,none,2,3,True,Sunday,9
7,Writing article,2025-05-11 09:25,2025-05-11 09:35,office,productive,10,phone,4,8,True,Sunday,9
7,Zoom call,2025-05-11 09:40,2025-05-11 10:40,office,productive,60,laptop,3,4,False,Sunday,9
7,Instagram scrolling,2025-05-11 10:40,2025-05-11 11:40,office,leisure,60,phone,2,4,False,Sunday,10
7,Cleaning desk,2025-05-11 11:45,2025-05-11 12:05,park,neutral,20,none,4,3,False,Sunday,11
7,Team meeting,2025-05-11 12:05,2025-05-11 12:35,cafe,productive,30,phone,3,10,False,Sunday,12
7,Watching YouTube,2025-05-11 12:35,2025-05-11 12:45,home,leisure,10,phone,1,6,False,Sunday,12
7,Code review,2025-05-11 12:50,2025-05-11 14:20,home,productive,90,phone,2,9,True,Sunday,12
7,Lunch break,2025-05-11 14:20,2025-05-11 15:05,office,break,45,phone,1,4,True,Sunday,14
7,Team meeting,2025-05-11 15:10,2025-05-11 15:40,park,productive,30,none,3,4,False,Sunday,15
7,Team meeting,2025-05-11 15:40,2025-05-11 15:50,office,productive,10,none,1,10,False,Sunday,15
7,Walking dog,2025-05-11 16:05,2025-05-11 16:20,home,health,15,phone,4,10,False,Sunday,16
7,Team meeting,2025-05-11 16:30,2025-05-11 16:40,cafe,productive,10,phone,2,3,False,Sunday,16
7,Walking dog,2025-05-11 16:55,2025-05-11 17:10,park,health,15,none,4,4,False,Sunday,16
7,Code review,2025-05-12 07:00,2025-05-12 07:45,office,productive,45,none,4,7,False,Monday,7
7,Email checking,2025-05-12 08:00,2025-05-12 08:45,park,neutral,45,phone,5,3,False,Monday,8
7,Meditation,2025-05-12 09:00,2025-05-12 10:30,park,health,90,none,4,10,False,Monday,9
7,Meditation,2025-05-12 10:35,2025-05-12 12:05,office,health,90,phone,4,7,False,Monday,10
7,Instagram scrolling,2025-05-12 12:10,2025-05-12 12:55,office,leisure,45,laptop,5,5,False,Monday,12
7,Zoom call,2025-05-12 13:05,2025-05-12 13:20,park,productive,15,none,1,3,False,Monday,13
7,Walking dog,2025-05-12 13:35,2025-05-12 13:45,park,health,10,none,5,8,True,Monday,13
7,Cleaning desk,2025-05-12 14:00,2025-05-12 15:00,cafe,neutral,60,laptop,1,3,False,Monday,14
7,Team meeting,2025-05-12 15:10,2025-05-12 15:20,cafe,productive,10,laptop,1,6,True,Monday,15
7,Coffee break,2025-05-12 15:30,2025-05-12 17:00,park,break,90,none,2,7,False,Monday,15
7,Writing article,2025-05-12 17:00,2025-05-12 17:10,office,productive,10,none,4,8,False,Monday,17
7,Instagram scrolling,2025-05-12 17:15,2025-05-12 18:15,office,leisure,60,phone,3,3,False,Monday,17
7,Writing article,2025-05-12 18:15,2025-05-12 19:15,home,productive,60,none,1,9,False,Monday,18
7,Watching YouTube,2025-05-13 08:00,2025-05-13 08:45,cafe,leisure,45,none,5,8,False,Tuesday,8
7,Zoom call,2025-05-13 08:55,2025-05-13 09:25,cafe,productive,30,none,1,5,False,Tuesday,8
7,Team meeting,2025-05-13 09:35,2025-05-13 09:45,cafe,productive,10,phone,2,10,True,Tuesday,9
7,Reading book,2025-05-13 10:00,2025-05-13 10:15,office,leisure,15,laptop,2,10,False,Tuesday,10
7,Writing article,2025-05-13 10:30,2025-05-13 11:15,home,productive,45,none,4,8,True,Tuesday,10
7,Watching YouTube,2025-05-13 11:30,2025-05-13 12:30,park,leisure,60,laptop,2,7,False,Tuesday,11
7,Coffee break,2025-05-13 12:30,2025-05-13 12:40,home,break,10,phone,2,8,False,Tuesday,12
7,Walking dog,2025-05-13 12:55,2025-05-13 13:05,park,health,10,none,3,10,False,Tuesday,12
7,Stretching,2025-05-13 13:20,2025-05-13 13:35,home,health,15,phone,4,3,False,Tuesday,13
7,Code review,2025-05-13 13:45,2025-05-13 14:30,park,productive,45,laptop,1,8,True,Tuesday,13
7,Cleaning desk,2025-05-13 14:40,2025-05-13 15:25,office,neutral,45,laptop,1,4,False,Tuesday,14
7,Meditation,2025-05-13 15:30,2025-05-13 16:30,cafe,health,60,laptop,4,7,False,Tuesday,15
7,Email checking,2025-05-13 16:30,2025-05-13 16:40,park,neutral,10,phone,5,4,False,Tuesday,16
7,Watching YouTube,2025-05-14 07:00,2025-05-14 08:30,park,leisure,90,laptop,2,3,False,Wednesday,7
7,Watching YouTube,2025-05-14 08:45,2025-05-14 10:15,office,leisure,90,phone,4,9,True,Wednesday,8
7,Lunch break,2025-05-14 10:15,2025-05-14 11:00,home,break,45,none,2,8,False,Wednesday,10
7,Debugging code,2025-05-14 11:05,2025-05-14 11:15,park,productive,10,laptop,3,6,True,Wednesday,11
7,Coffee break,2025-05-14 11:15,2025-05-14 12:00,home,break,45,phone,3,9,False,Wednesday,11
7,Team meeting,2025-05-14 12:05,2025-05-14 12:50,office,productive,45,phone,1,5,True,Wednesday,12
7,Email checking,2025-05-14 12:55,2025-05-14 13:55,office,neutral,60,laptop,5,6,True,Wednesday,12
7,Walking dog,2025-05-14 14:10,2025-05-14 14:25,office,health,15,phone,2,5,False,Wednesday,14
7,Stretching,2025-05-15 07:00,2025-05-15 07:15,park,health,15,laptop,4,6,True,Thursday,7
7,Meditation,2025-05-15 07:15,2025-05-15 08:45,office,health,90,none,3,9,False,Thursday,7
7,Journal writing,2025-05-15 08:50,2025-05-15 09:50,park,reflective,60,none,1,10,False,Thursday,8
7,Stretching,2025-05-15 09:55,2025-05-15 10:10,home,health,15,none,2,6,True,Thursday,9
7,Team meeting,2025-05-15 10:25,2025-05-15 10:35,home,productive,10,phone,2,10,False,Thursday,10
7,Walking dog,2025-05-15 10:35,2025-05-15 11:20,park,health,45,none,1,5,False,Thursday,10
7,Team meeting,2025-05-15 11:20,2025-05-15 11:35,park,productive,15,laptop,1,5,False,Thursday,11
7,Coffee break,2025-05-15 11:50,2025-05-15 12:10,home,break,20,none,1,7,False,Thursday,11
7,Instagram scrolling,2025-05-15 12:15,2025-05-15 13:15,home,leisure,60,phone,3,4,False,Thursday,12
7,Podcast listening,2025-05-15 13:30,2025-05-15 14:00,office,learning,30,phone,2,3,True,Thursday,13
7,Code review,2025-05-15 14:10,2025-05-15 14:55,park,productive,45,none,2,6,False,Thursday,14
7,Meditation,2025-05-15 14:55,2025-05-15 15:55,park,health,60,none,4,3,True,Thursday,14
7,Debugging code,2025-05-15 16:05,2025-05-15 16:35,office,productive,30,none,4,3,False,Thursday,16
7,Reading paper,2025-05-15 16:45,2025-05-15 17:45,park,productive,60,none,4,10,True,Thursday,16
7,Email checking,2025-05-15 18:00,2025-05-15 18:15,home,neutral,15,laptop,5,6,False,Thursday,18
7,Email checking,2025-05-16 08:00,2025-05-16 08:30,home,neutral,30,none,3,10,False,Friday,8
7,Project planning,2025-05-16 08:40,2025-05-16 08:55,office,productive,15,laptop,2,6,False,Friday,8
7,Watching YouTube,2025-05-16 08:55,2025-05-16 09:05,office,leisure,10,phone,3,6,False,Friday,8
7,Podcast listening,2025-05-16 09:05,2025-05-16 09:50,office,learning,45,none,3,4,False,Friday,9
7,Online course,2025-05-16 10:00,2025-05-16 11:30,cafe,learning,90,none,5,9,False,Friday,10
7,Project planning,2025-05-16 11:45,2025-05-16 11:55,office,productive,10,none,4,10,False,Friday,11
7,Project planning,2025-05-16 12:00,2025-05-16 13:00,office,productive,60,laptop,4,4,False,Friday,12
7,Reading paper,2025-05-16 13:05,2025-05-16 13:50,park,productive,45,none,4,9,False,Friday,13
7,Team meeting,2025-05-16 13:55,2025-05-16 14:55,park,productive,60,none,2,7,True,Friday,13
7,Cleaning desk,2025-05-16 14:55,2025-05-16 15:15,park,neutral,20,phone,2,6,False,Friday,14
7,Instagram scrolling,2025-05-16 15:25,2025-05-16 15:45,office,leisure,20,laptop,4,3,False,Friday,15
7,Zoom call,2025-05-16 16:00,2025-05-16 16:30,cafe,productive,30,none,1,10,False,Friday,16
7,Project planning,2025-05-16 16:45,2025-05-16 18:15,cafe,productive,90,laptop,2,9,False,Friday,16
7,Email checking,2025-05-17 08:00,2025-05-17 09:30,office,neutral,90,phone,3,10,False,Saturday,8
7,Meditation,2025-05-17 09:35,2025-05-17 11:05,home,health,90,phone,5,9,False,Saturday,9
7,Watching YouTube,2025-05-17 11:20,2025-05-17 11:50,office,leisure,30,none,1,10,True,Saturday,11
7,Reading paper,2025-05-17 12:00,2025-05-17 12:20,park,productive,20,phone,5,5,True,Saturday,12
7,Email checking,2025-05-17 12:20,2025-05-17 12:35,cafe,neutral,15,laptop,5,8,True,Saturday,12
7,Meditation,2025-05-17 12:35,2025-05-17 12:55,cafe,health,20,none,2,7,False,Saturday,12
7,Stretching,2025-05-17 12:55,2025-05-17 13:15,cafe,health,20,laptop,3,4,False,Saturday,12
7,Online course,2025-05-17 13:30,2025-05-17 15:00,cafe,learning,90,phone,2,8,False,Saturday,13
7,Online course,2025-05-17 15:05,2025-05-17 16:05,office,learning,60,none,4,6,False,Saturday,15
7,Code review,2025-05-18 09:00,2025-05-18 09:30,cafe,productive,30,laptop,4,8,False,Sunday,9
7,Project planning,2025-05-18 09:45,2025-05-18 11:15,office,productive,90,laptop,3,5,False,Sunday,9
7,Podcast listening,2025-05-18 11:20,2025-05-18 12:50,park,learning,90,laptop,1,6,False,Sunday,11
7,Walking dog,2025-05-18 13:05,2025-05-18 13:15,park,health,10,laptop,1,5,True,Sunday,13
7,Project planning,2025-05-18 13:15,2025-05-18 13:25,office,productive,10,none,4,5,False,Sunday,13
7,Code review,2025-05-18 13:25,2025-05-18 14:10,cafe,productive,45,laptop,1,5,False,Sunday,13
7,Email checking,2025-05-18 14:20,2025-05-18 15:05,park,neutral,45,none,2,7,True,Sunday,14
7,Code review,2025-05-18 15:10,2025-05-18 16:10,office,productive,60,phone,5,6,False,Sunday,15
7,Cleaning desk,2025-05-18 16:10,2025-05-18 16:25,office,neutral,15,laptop,2,9,False,Sunday,16
7,Team meeting,2025-05-18 16:40,2025-05-18 17:00,home,productive,20,none,5,10,True,Sunday,16
7,Online course,2025-05-18 17:05,2025-05-18 17:50,cafe,learning,45,none,4,4,False,Sunday,17
7,Coffee break,2025-05-18 18:00,2025-05-18 19:30,park,break,90,none,4,7,True,Sunday,18
7,Journal writing,2025-05-19 07:00,2025-05-19 07:10,park,reflective,10,phone,3,8,False,Monday,7
7,Code review,2025-05-19 07:10,2025-05-19 07:40,home,productive,30,phone,4,9,False,Monday,7
7,Stretching,2025-05-19 07:40,2025-05-19 07:50,cafe,health,10,laptop,3,5,False,Monday,7
7,Meditation,2025-05-19 08:05,2025-05-19 08:20,cafe,health,15,none,1,9,False,Monday,8
7,Reading paper,2025-05-19 08:35,2025-05-19 10:05,office,productive,90,none,1,5,True,Monday,8
7,Lunch break,2025-05-19 10:10,2025-05-19 10:20,cafe,break,10,none,2,7,True,Monday,10
7,Online course,2025-05-19 10:20,2025-05-19 10:35,home,learning,15,laptop,4,8,False,Monday,10
7,Reading paper,2025-05-19 10:50,2025-05-19 11:35,office,productive,45,laptop,1,4,True,Monday,10
7,Coffee break,2025-05-20 07:00,2025-05-20 07:20,home,break,20,phone,4,6,True,Tuesday,7
7,Code review,2025-05-20 07:30,2025-05-20 07:50,park,productive,20,phone,1,8,False,Tuesday,7
7,Walking dog,2025-05-20 07:55,2025-05-20 08:15,cafe,health,20,phone,1,9,False,Tuesday,7
7,Online course,2025-05-20 08:15,2025-05-20 08:45,cafe,learning,30,none,4,5,False,Tuesday,8
7,Lunch break,2025-05-20 08:45,2025-05-20 10:15,cafe,break,90,phone,3,4,False,Tuesday,8
7,Cleaning desk,2025-05-20 10:20,2025-05-20 10:35,home,neutral,15,none,5,3,False,Tuesday,10
7,Reading paper,2025-05-20 10:35,2025-05-20 11:05,office,productive,30,laptop,1,3,False,Tuesday,10
7,Email checking,2025-05-20 11:10,2025-05-20 11:55,home,neutral,45,laptop,5,9,True,Tuesday,11
7,Zoom call,2025-05-21 09:00,2025-05-21 10:30,park,productive,90,phone,5,7,True,Wednesday,9
7,Cleaning desk,2025-05-21 10:40,2025-05-21 10:55,park,neutral,15,phone,5,8,False,Wednesday,10
